automaton_id,module,classification,state_register,state_encoding,clock,reset,moore_mealy_drawing_style,current_state_or_mode,transition_guard_or_signal,next_state_or_update,micro_op_or_control_effect,g3_transition_row_id,source_path,source_locator
CM-SEQUENCER,vit_phase_e_sequencer,explicit,state,"SEQ_IDLE,SEQ_LOAD_LAYER,SEQ_ISSUE,SEQ_WAIT_COMMAND,SEQ_CHECKPOINT,SEQ_ADVANCE,SEQ_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ADVANCE,section-specific next step/layer/section,ISSUE/LOAD_LAYER/DONE,CURSOR_ADVANCE,FSM_PHASE_SEQUENCER:L51,rtl/control/vit_phase_e_sequencer.sv,L114-L122; ADVANCE; guard=section-specific next step/layer/section; target=ISSUE/LOAD_LAYER/DONE
CM-SEQUENCER,vit_phase_e_sequencer,explicit,state,"SEQ_IDLE,SEQ_LOAD_LAYER,SEQ_ISSUE,SEQ_WAIT_COMMAND,SEQ_CHECKPOINT,SEQ_ADVANCE,SEQ_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ADVANCE,illegal section,DONE; bad-phase error,LOCAL_ERROR,FSM_PHASE_SEQUENCER:L52,rtl/control/vit_phase_e_sequencer.sv,L114-L122; ADVANCE; guard=illegal section; target=DONE; bad-phase error
CM-SEQUENCER,vit_phase_e_sequencer,explicit,state,"SEQ_IDLE,SEQ_LOAD_LAYER,SEQ_ISSUE,SEQ_WAIT_COMMAND,SEQ_CHECKPOINT,SEQ_ADVANCE,SEQ_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,DONE,unconditional,IDLE,CONTROL_ONLY,FSM_PHASE_SEQUENCER:L53,rtl/control/vit_phase_e_sequencer.sv,L114-L122; DONE; guard=unconditional; target=IDLE
CM-SEQUENCER,vit_phase_e_sequencer,explicit,state,"SEQ_IDLE,SEQ_LOAD_LAYER,SEQ_ISSUE,SEQ_WAIT_COMMAND,SEQ_CHECKPOINT,SEQ_ADVANCE,SEQ_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal state,default,DONE; bad-phase error,ILLEGAL_RECOVER,FSM_PHASE_SEQUENCER:L54,rtl/control/vit_phase_e_sequencer.sv,L114-L122; illegal state; guard=default; target=DONE; bad-phase error
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ALL,rst,"IDLE, clear all",CONTROL_RESET,FSM_COMMAND_CONTROLLER:L34,rtl/core/vit_phase_e_command_controller.sv,"L50-L56; ALL; guard=rst; target=IDLE, clear all"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,IDLE,cmd_valid & needs-param,"latch cmd,clear report error,WAIT_PARAMETER",COMMAND_CAPTURE,FSM_COMMAND_CONTROLLER:L35,rtl/core/vit_phase_e_command_controller.sv,"L106-L116; IDLE; guard=cmd_valid & needs-param; target=latch cmd,clear report error,WAIT_PARAMETER"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,IDLE,cmd_valid & !needs-param,"latch cmd,clear error,LAUNCH",COMMAND_CAPTURE,FSM_COMMAND_CONTROLLER:L36,rtl/core/vit_phase_e_command_controller.sv,"L106-L116; IDLE; guard=cmd_valid & !needs-param; target=latch cmd,clear error,LAUNCH"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,IDLE,otherwise,hold,CONTROL_ONLY,FSM_COMMAND_CONTROLLER:L37,rtl/core/vit_phase_e_command_controller.sv,L106-L116; IDLE; guard=otherwise; target=hold
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,WAIT_PARAMETER,ready,LAUNCH,PARAMETER_GATE_RELEASE,FSM_COMMAND_CONTROLLER:L38,rtl/core/vit_phase_e_command_controller.sv,L117-L121; WAIT_PARAMETER; guard=ready; target=LAUNCH
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,WAIT_PARAMETER,otherwise,hold,CONTROL_ONLY,FSM_COMMAND_CONTROLLER:L39,rtl/core/vit_phase_e_command_controller.sv,L117-L121; WAIT_PARAMETER; guard=otherwise; target=hold
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,LAUNCH,invalid opcode,"report_error=1,REPORT",LOCAL_ERROR,FSM_COMMAND_CONTROLLER:L40,rtl/core/vit_phase_e_command_controller.sv,"L122-L131; LAUNCH; guard=invalid opcode; target=report_error=1,REPORT"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,LAUNCH,valid opcode,EXECUTE,ENGINE_LAUNCH,FSM_COMMAND_CONTROLLER:L41,rtl/core/vit_phase_e_command_controller.sv,L122-L131; LAUNCH; guard=valid opcode; target=EXECUTE
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,EXECUTE,memory_error_latched,"report_error=1,REPORT",CONTROL_ONLY,FSM_COMMAND_CONTROLLER:L42,rtl/core/vit_phase_e_command_controller.sv,"L132-L141; EXECUTE; guard=memory_error_latched; target=report_error=1,REPORT"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,EXECUTE,!memory error & selected_done,"report_error=selected_error,REPORT",CONTROL_ONLY,FSM_COMMAND_CONTROLLER:L43,rtl/core/vit_phase_e_command_controller.sv,"L132-L141; EXECUTE; guard=!memory error & selected_done; target=report_error=selected_error,REPORT"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,EXECUTE,otherwise,hold,CONTROL_ONLY,FSM_COMMAND_CONTROLLER:L44,rtl/core/vit_phase_e_command_controller.sv,L132-L141; EXECUTE; guard=otherwise; target=hold
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,REPORT,unconditional,"pulse done xor error,IDLE",COMMAND_RETIRE,FSM_COMMAND_CONTROLLER:L45,rtl/core/vit_phase_e_command_controller.sv,"L142-L147; REPORT; guard=unconditional; target=pulse done xor error,IDLE"
CM-COMMAND,vit_phase_e_command_controller,explicit,state,"STATE_IDLE,STATE_WAIT_PARAMETER,STATE_LAUNCH,STATE_EXECUTE,STATE_REPORT",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal,default,"report_error=1,REPORT",ILLEGAL_RECOVER,FSM_COMMAND_CONTROLLER:L46,rtl/core/vit_phase_e_command_controller.sv,"L50-L56; illegal; guard=default; target=report_error=1,REPORT"
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ALL,rst,"IDLE, clear",CONTROL_RESET,FSM_LAYER_PARAM_LOADER:L32,rtl/axi/control/vit_layer_param_loader.sv,"L28-L33; ALL; guard=rst; target=IDLE, clear"
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,IDLE,request_i && index_ok,RUN; latch index; clear counts/data,BEGIN_LAYER_LOAD,FSM_LAYER_PARAM_LOADER:L33,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; IDLE; guard=request_i && index_ok; target=RUN; latch index; clear counts/data
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,IDLE,request_i && !index_ok,RESPONSE with zero data,LOCAL_ZERO_RESPONSE,FSM_LAYER_PARAM_LOADER:L34,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; IDLE; guard=request_i && !index_ok; target=RESPONSE with zero data
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,IDLE,otherwise,hold,CONTROL_ONLY,FSM_LAYER_PARAM_LOADER:L35,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; IDLE; guard=otherwise; target=hold
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,RUN,req_fire,issue_count++,TABLE_B_READ_REQUEST,FSM_LAYER_PARAM_LOADER:L36,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; RUN; guard=req_fire; target=issue_count++
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,RUN,rsp_fire && !last_rsp,shift data; receive_count++,GATHER_WORD,FSM_LAYER_PARAM_LOADER:L37,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; RUN; guard=rsp_fire && !last_rsp; target=shift data; receive_count++
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,RUN,rsp_fire && last_rsp,shift final data; RESPONSE,GATHER_FINAL_WORD,FSM_LAYER_PARAM_LOADER:L38,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; RUN; guard=rsp_fire && last_rsp; target=shift final data; RESPONSE
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,RESPONSE,unconditional,WAIT_RELEASE,CONTROL_ONLY,FSM_LAYER_PARAM_LOADER:L39,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; RESPONSE; guard=unconditional; target=WAIT_RELEASE
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,WAIT_RELEASE,!request_i,IDLE,CONTROL_ONLY,FSM_LAYER_PARAM_LOADER:L40,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; WAIT_RELEASE; guard=!request_i; target=IDLE
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,WAIT_RELEASE,otherwise,hold,CONTROL_ONLY,FSM_LAYER_PARAM_LOADER:L41,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; WAIT_RELEASE; guard=otherwise; target=hold
CM-LAYER-LOADER,vit_layer_param_loader,explicit,state,"LOAD_IDLE,LOAD_RUN,LOAD_RESPONSE,LOAD_WAIT_RELEASE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal,default,IDLE,ILLEGAL_RECOVER,FSM_LAYER_PARAM_LOADER:L42,rtl/axi/control/vit_layer_param_loader.sv,L28-L33; illegal; guard=default; target=IDLE
CM-LAYER-TABLE,vit_layer_param_table,implicit,word_valid; a_word_valid; a_rvalid_o; b_word_valid; b_rvalid_o,INVALID/VALID; IDLE/PENDING,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,rst,IDLE; valid/data sideband clear,CONTROL_RESET,FSM_LAYER_PARAM_TABLE:L34,rtl/axi/control/vit_layer_param_table.sv,L45; any; guard=rst; target=IDLE; valid/data sideband clear
CM-LAYER-TABLE,vit_layer_param_table,implicit,word_valid; a_word_valid; a_rvalid_o; b_word_valid; b_rvalid_o,INVALID/VALID; IDLE/PENDING,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,a_req,PULSE; sample old RAM and validity; optionally write bytes/set valid,TABLE_A_READ_FIRST_ACCESS,FSM_LAYER_PARAM_TABLE:L35,rtl/axi/control/vit_layer_param_table.sv,L45; any; guard=a_req; target=PULSE; sample old RAM and validity; optionally write bytes/set valid
CM-LAYER-TABLE,vit_layer_param_table,implicit,word_valid; a_word_valid; a_rvalid_o; b_word_valid; b_rvalid_o,INVALID/VALID; IDLE/PENDING,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,!a_req,IDLE; data holds,CONTROL_ONLY,FSM_LAYER_PARAM_TABLE:L36,rtl/axi/control/vit_layer_param_table.sv,L45; any; guard=!a_req; target=IDLE; data holds
CM-LAYER-TABLE,vit_layer_param_table,implicit,word_valid; a_word_valid; a_rvalid_o; b_word_valid; b_rvalid_o,INVALID/VALID; IDLE/PENDING,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,rst,IDLE,CONTROL_RESET,FSM_LAYER_PARAM_TABLE:L41,rtl/axi/control/vit_layer_param_table.sv,L45; any; guard=rst; target=IDLE
CM-LAYER-TABLE,vit_layer_param_table,implicit,word_valid; a_word_valid; a_rvalid_o; b_word_valid; b_rvalid_o,INVALID/VALID; IDLE/PENDING,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,b_req,PULSE; sample old RAM/validity,TABLE_B_READ,FSM_LAYER_PARAM_TABLE:L42,rtl/axi/control/vit_layer_param_table.sv,L45; any; guard=b_req; target=PULSE; sample old RAM/validity
CM-LAYER-TABLE,vit_layer_param_table,implicit,word_valid; a_word_valid; a_rvalid_o; b_word_valid; b_rvalid_o,INVALID/VALID; IDLE/PENDING,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,!b_req,IDLE; data holds,CONTROL_ONLY,FSM_LAYER_PARAM_TABLE:L43,rtl/axi/control/vit_layer_param_table.sv,L45; any; guard=!b_req; target=IDLE; data holds
CM-PERF-EPOCH,vit_phase_e_perf_counters,implicit,running_o; snapshot_valid_o; live_job_cycles; live_command_count; live_axi_read_count; live_axi_write_count; live_axi_request_stall_cycles; job_cycles_o; command_count_o; axi_read_count_o; axi_write_count_o; axi_request_stall_cycles_o,IDLE/RUNNING/PUBLISHED,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,any,rst,EMPTY; all zero,CONTROL_RESET,FSM_PERF_EPOCH:L31,rtl/axi/control/vit_phase_e_perf_counters.sv,L21; any; guard=rst; target=EMPTY; all zero
